300000000000000.000000 1.000000 0.000000000000000000000000000000
150000000000000.000000 2.000000 0.000000000000000000000000000000
100000000000000.000000 3.000000 0.000000000000000000000000000000
75000000000000.000000 4.000000 0.000000000000000000000000000000
60000000000000.007812 5.000000 0.000000000000000000000000000000
50000000000000.000000 6.000000 0.000000000000000000000000000000
42857142857142.859375 7.000000 0.000000000000000000000000000000
37500000000000.000000 8.000000 0.000000000000000000000000000000
33333333333333.332031 9.000000 0.000000000000000000000000000000
30000000000000.003906 10.000000 0.000000000000000000000000002294
27272727272727.273438 11.000000 0.000000000000000000000002738792
25000000000000.000000 12.000000 0.000000000000000000000969314346
23076923076923.078125 13.000000 0.000000000000000000135009812048
21428571428571.429688 14.000000 0.000000000000000009056673855497
20000000000000.000000 15.000000 0.000000000000000339211557321073
18750000000000.000000 16.000000 0.000000000000007923656945377317
17647058823529.410156 17.000000 0.000000000000125606155391920283
16666666666666.666016 18.000000 0.000000000001442773832327556139
15789473684210.527344 19.000000 0.000000000012645097583668716426
15000000000000.001953 20.000000 0.000000000088124310956626631828
14285714285714.287109 21.000000 0.000000000504884380068255933375
13636363636363.636719 22.000000 0.000000002443596318996503218152
13043478260869.564453 23.000000 0.000000010217688555035811106300
12500000000000.000000 24.000000 0.000000037606772533710451289686
12000000000000.001953 25.000000 0.000000123755424894755910024554
11538461538461.539062 26.000000 0.000000368965084571497479593846
11111111111111.111328 27.000000 0.000001007877112334251379108610
10714285714285.714844 28.000000 0.000002546856853758034556361751
10344827586206.896484 29.000000 0.000006002978728281379979740250
10000000000000.000000 30.000000 0.000013292302074220776057539468
9677419354838.708984 31.000000 0.000027823033460390018099545745
9375000000000.000000 32.000000 0.000055352502557317993662003297
9090909090909.091797 33.000000 0.000105163811748908240378819201
8823529411764.705078 34.000000 0.000191607519859692345971097227
8571428571428.572266 35.000000 0.000336035803179224508169947727
8333333333333.333008 36.000000 0.000569132313496787745413230120
8108108108108.108398 37.000000 0.000933612465977906873411396038
7894736842105.263672 38.000000 0.001487238795111052837641385516
7692307692307.692383 39.000000 0.002306067188551605071089589671
7500000000000.000977 40.000000 0.003487814949016373837487048348
7317073170731.707031 41.000000 0.005155222954036639722297241661
7142857142857.143555 42.000000 0.007459273188184843347836583405
6976744186046.512695 43.000000 0.010582120320278026737170762317
6818181818181.818359 44.000000 0.014739601715973417450644689097
6666666666666.666992 45.000000 0.020183203563040475608802992724
6521739130434.782227 46.000000 0.027201380371883580183700601651
6382978723404.255859 47.000000 0.036120149391291545004634144789
6250000000000.000000 48.000000 0.047302908689560593802347909786
6122448979591.836914 49.000000 0.061149456044261009390883288006
6000000000000.000977 50.000000 0.078094213750093302572885534119
5882352941176.470703 51.000000 0.098603690616525060952390902003
5769230769230.769531 52.000000 0.123173235696790173143710944714
5660377358490.566406 53.000000 0.152323157889754312588337370471
5555555555555.555664 54.000000 0.186594301014036317853950208701
5454545454545.455078 55.000000 0.226543175077482894508307254000
5357142857142.857422 56.000000 0.272736751303329638673744739208
5263157894736.842773 57.000000 0.325747031269989884005866542793
5172413793103.448242 58.000000 0.386145499663091418263149989798
5084745762711.864258 59.000000 0.454497566113215345495746078086
5000000000000.000000 60.000000 0.531357094944254426671648161573
4918032786885.246094 61.000000 0.617261112948228274355244593607
4838709677419.354492 62.000000 0.712724775085893935688829969877
4761904761904.761719 63.000000 0.818236656808814299957077764702
4687500000000.000000 64.000000 0.934254429979347156276503483241
4615384615384.616211 65.000000 1.061200967542788253794583397394
4545454545454.545898 66.000000 1.199460910529052570794306120661
4477611940298.506836 67.000000 1.349377719912543183156117265753
4411764705882.352539 68.000000 1.511251225557599608961822923447
4347826086956.521973 69.000000 1.685335675082964890236780775012
4285714285714.286133 70.000000 1.871838277098368807926931367547
4225352112676.056641 71.000000 2.070918225959054392859570725705
4166666666666.666504 72.000000 2.282686188968830354184547104524
4109589041095.890625 73.000000 2.507204231825828966151448184974
4054054054054.054199 74.000000 2.744486154007142353350445773685
4000000000000.000488 75.000000 2.994498202669443109869007457746
3947368421052.631836 76.000000 3.257160131427948357440982363187
3896103896103.895996 77.000000 3.532346568981124423913797727437
3846153846153.846191 78.000000 3.819888661885098457560161477886
3797468354430.379883 79.000000 4.119575955756827667642028245609
3750000000000.000488 80.000000 4.431158479709175423977285390720
3703703703703.704102 81.000000 4.754348999806265574363806081237
3658536585365.853516 82.000000 5.088825408690050622340095287655
3614457831325.301270 83.000000 5.434233220192881574917009857018
3571428571428.571777 84.000000 5.790188139644294018637538101757
3529411764705.882812 85.000000 6.156278682640147437155064835679
3488372093023.256348 86.000000 6.532068817211937883371319912840
3448275862068.965332 87.000000 6.917100606564337006432197085815
3409090909090.909180 88.000000 7.310896831796893202692899649264
3370786516853.932617 89.000000 7.712963576255837949702254263684
3333333333333.333496 90.000000 8.122792755343606785345400567167
3296703296703.296875 91.000000 8.539864577723497163219690264668
3260869565217.391113 92.000000 8.963649925874680235438063391484
3225806451612.903320 93.000000 9.393612645864187982169823953882
3191489361702.127930 94.000000 9.829211737997992415216685913038
3157894736842.105469 95.000000 10.269903441682851408245369384531
3125000000000.000000 96.000000 10.715143209373986010746193642262
3092783505154.639160 97.000000 11.164387565895038889607349119615
3061224489795.918457 98.000000 11.617095850700732029281425639056
3030303030303.030273 99.000000 12.072731841808353792089292255696
3000000000000.000488 100.000000 12.530765261156442846868230844848
2970297029702.970215 101.000000 12.990673162064480194999305240344
2941176470588.235352 102.000000 13.451941200267659937139796966221
2912621359223.301270 103.000000 13.914064790697221241089209797792
2884615384615.384766 104.000000 14.376550152770930068868437956553
2857142857142.857422 105.000000 14.838915247462098889741355378646
2830188679245.283203 106.000000 15.300690609832480859608949685935
2803738317757.009277 107.000000 15.761420081051841890484865871258
2777777777777.777832 108.000000 16.220661444195805245271913008764
2752293577981.651367 109.000000 16.677986968313945226327632553875
2727272727272.727539 110.000000 17.132983865405179813024005852640
2702702702702.702637 111.000000 17.585254665028404730264810496010
2678571428571.428711 112.000000 18.034417511322335059276156243868
2654867256637.168457 113.000000 18.480106387213456997642424539663
2631578947368.421387 114.000000 18.921971270559556188572969404049
2608695652173.913086 115.000000 19.359678226916461341033937060274
2586206896551.724121 116.000000 19.792909443526234269938868237659
2564102564102.563965 117.000000 20.221363209017081175034036277793
2542372881355.932129 118.000000 20.644753843175749352667480707169
2521008403361.344727 119.000000 21.062811581010205230768406181596
2500000000000.000000 120.000000 21.475282415165438010262732859701
2479338842975.206543 121.000000 21.881927900589410285192570881918
2459016393442.623047 122.000000 22.282524925175884789041447220370
2439024390243.902832 123.000000 22.676865449932897433882317272946
2419354838709.677246 124.000000 23.064756222047979150602259323932
2400000000000.000000 125.000000 23.446018464039127593423472717404
2380952380952.380859 126.000000 23.820487542002297232102137058973
2362204724409.448730 127.000000 24.188012615785673631307872710750
2343750000000.000000 128.000000 24.548456273746378286659819423221
2325581395348.837402 129.000000 24.901694154572645345524506410584
2307692307692.308105 130.000000 25.247614558485235392026879708283
2290076335877.862793 131.000000 25.586118049970327348319187876768
2272727272727.272949 132.000000 25.917117054036634016256357426755
2255639097744.360840 133.000000 26.240535447838773563944414490834
2238805970149.253418 134.000000 26.556308149361441905966785270721
2222222222222.222168 135.000000 26.864380704720755232983719906770
2205882352941.176270 136.000000 27.164708875504967267033862299286
2189781021897.810303 137.000000 27.457258227449845122691840515472
2173913043478.260986 138.000000 27.742003721624406864521006355062
2158273381294.964111 139.000000 28.018929309188777665440284181386
2142857142857.143066 140.000000 28.288027530677751997245650272816
2127659574468.085449 141.000000 28.549299120664052509255270706490
2112676056338.028320 142.000000 28.802752618558976394069759408012
2097902097902.097900 143.000000 29.048403986220218797598136006854
2083333333333.333252 144.000000 29.286276232953088793919960153289
2068965517241.379395 145.000000 29.516399048414037054044456453994
2054794520547.945312 146.000000 29.738808443853315566229866817594
2040816326530.612305 147.000000 29.953546402066947962339327204973
2027027027027.027100 148.000000 30.160660536365877959497083793394
2013422818791.946533 149.000000 30.360203758813856467213554424234
2000000000000.000244 150.000000 30.552233957931694163789870799519
1986754966887.417480 151.000000 30.736813686018948033051856327802
1973684210526.315918 152.000000 30.914009856197662173826756770723
1960784313725.490234 153.000000 31.083893449244804685349663486704
1948051948051.947998 154.000000 31.246539230241204165849921992049
1935483870967.741943 155.000000 31.402025475031905443756841123104
1923076923076.923096 156.000000 31.550433706464236394140243646689
1910828025477.707031 157.000000 31.691848440339690284872631309554
1898734177215.189941 158.000000 31.826356940994191546678848681040
1886792452830.188721 159.000000 31.954048986397946663373659248464
1875000000000.000244 160.000000 32.075016642647163678248034557328
1863354037267.081055 161.000000 32.189354047702771310923708369955
1851851851851.852051 162.000000 32.297157204216674131203035358340
1840490797546.012207 163.000000 32.398523781272743349290976766497
1829268292682.926758 164.000000 32.493552924858363439852837473154
1818181818181.818115 165.000000 32.582345076873586720012099249288
1807228915662.650635 166.000000 32.665001802476133718755590962246
1796407185628.742676 167.000000 32.741625625554441114672954427078
1785714285714.285889 168.000000 32.812319872115530472456157440320
1775147928994.083008 169.000000 32.877188521370548812683409778401
1764705882352.941406 170.000000 32.936336064297009329493448603898
1754385964912.280762 171.000000 32.989867369456547407935431692749
1744186046511.628174 172.000000 33.037887555843461484528233995661
1734104046242.774414 173.000000 33.080501872541297814223071327433
1724137931034.482666 174.000000 33.117815584963544495167298009619
1714285714285.714355 175.000000 33.149933867456169878096261527389
1704545454545.454590 176.000000 33.176961702041815271968516753986
1694915254237.288086 177.000000 33.199003783086283192460541613400
1685393258426.966309 178.000000 33.216164427672708825411973521113
1675977653631.285156 179.000000 33.228547491469278440945345209911
1666666666666.666748 180.000000 33.236256289882447845229762606323
1657458563535.911865 181.000000 33.239393524288637138397461967543
1648351648351.648438 182.000000 33.238061213144121097684546839446
1639344262295.082031 183.000000 33.232360627774347960894374409690
1630434782608.695557 184.000000 33.222392232650420851314265746623
1621621621621.621582 185.000000 33.208255629964241961715742945671
1612903225806.451660 186.000000 33.190049508317933657508547184989
1604278074866.310303 187.000000 33.167871595348842106432130094618
1595744680851.063965 188.000000 33.141818614116580477002571569756
1587301587301.587402 189.000000 33.111986243081261704901407938451
1578947368421.052734 190.000000 33.078469079510824712997418828309
1570680628272.251465 191.000000 33.041360606156096935137611581013
1562500000000.000000 192.000000 33.000753161040407235304883215576
1554404145077.720215 193.000000 32.956737910214449982504447689280
1546391752577.319580 194.000000 32.909404823330859812813287135214
1538461538461.538574 195.000000 32.858842651899983877683553146198
1530612244897.959229 196.000000 32.805138910091628190457413438708
1522842639593.908691 197.000000 32.748379857952443217072868719697
1515151515151.515137 198.000000 32.688650486913964243740338133648
1507537688442.211182 199.000000 32.626034507470329515399498632178
1500000000000.000244 200.000000 32.560614338909573461933177895844
1492537313432.835938 201.000000 32.492471100986314525016496190801
1485148514851.485107 202.000000 32.421684607428701951903349254280
1477832512315.270996 203.000000 32.348333361176088374122628010809
1470588235294.117676 204.000000 32.272494551248399830001289956272
1463414634146.341553 205.000000 32.194244051151734709037555148825
1456310679611.650635 206.000000 32.113656418729604524742171633989
1449275362318.840576 207.000000 32.030804897371645267867279471830
1442307692307.692383 208.000000 31.945761418496662287225262844004
